,visual parameter label,visual parameter value,xticks,yticks,ax_00_0_plot_x,ax_00_0_plot_y,preserved 0,preserved 1,ax_01_0_plot_x,ax_01_0_plot_y,ax_02_0_plot_x,ax_02_0_plot_y,ax_03_0_plot_x,ax_03_0_plot_y
1536,,,,,1.5367683,1.0846792,NONE_STR,NONE_STR,1.5367683,1.0863527,1.5367683,-0.055513434,1.5377688,42.579094
1537,,,,,1.5377688,1.4067097,NONE_STR,NONE_STR,1.5377688,1.4389306,1.5377688,0.2120205,1.5387694,29.545273
1538,,,,,1.5387694,1.1750381,NONE_STR,NONE_STR,1.5387694,1.2744893,1.5387694,0.39766482,1.5397699,1.5882466
1539,,,,,1.5397699,1.3041785,NONE_STR,NONE_STR,1.5397699,1.4205862,1.5397699,0.40764612,1.5407704,30.65996
1540,,,,,1.5407704,1.2594142,NONE_STR,NONE_STR,1.5407704,1.52623,1.5407704,0.6002759,1.5417708,19.61266
1541,,,,,1.5417708,1.1178892,NONE_STR,NONE_STR,1.5417708,1.491534,1.5417708,0.7235056,1.5427713,8.81064
1542,,,,,1.5427713,1.1386828,NONE_STR,NONE_STR,1.5427713,1.5999312,1.5427713,0.7788706,1.5437719,33.545033
1543,,,,,1.5437719,0.9439461,NONE_STR,NONE_STR,1.5437719,1.7194312,1.5437719,0.989644,1.5447724,16.285599
1544,,,,,1.5447724,0.74358577,NONE_STR,NONE_STR,1.5447724,1.6138904,1.5447724,1.0919663,1.5457729,19.685514
1545,,,,,1.5457729,0.6226467,NONE_STR,NONE_STR,1.5457729,1.7906185,1.5457729,1.2156504,1.5467733,32.69748
1546,,,,,1.5467733,0.2537238,NONE_STR,NONE_STR,1.5467733,1.7012123,1.5467733,1.4210949,1.5477738,14.949918
1547,,,,,1.5477738,0.0941483,NONE_STR,NONE_STR,1.5477738,1.6891878,1.5477738,1.5150316,1.5487744,26.249783
1548,,,,,1.5487744,-0.17592254,NONE_STR,NONE_STR,1.5487744,1.6146984,1.5487744,1.6799637,1.5497749,12.616118
1549,,,,,1.5497749,-0.30032682,NONE_STR,NONE_STR,1.5497749,1.6031985,1.5497749,1.7592394,1.5507754,35.45627
1550,,,,,1.5507754,-0.60776794,NONE_STR,NONE_STR,1.5507754,1.5204835,1.5507754,1.9820079,1.5517759,-0.7892663
1551,,,,,1.5517759,-0.49839863,NONE_STR,NONE_STR,1.5517759,1.2611982,1.5517759,1.9770586,1.5527763,2.9797838
1552,,,,,1.5527763,-0.5915941,NONE_STR,NONE_STR,1.5527763,1.4348364,1.5527763,1.995782,1.5537769,39.934444
1553,,,,,1.5537769,-0.877137,NONE_STR,NONE_STR,1.5537769,1.4020833,1.5537769,2.246691,1.5547774,14.1825075
1554,,,,,1.5547774,-0.80901104,NONE_STR,NONE_STR,1.5547774,1.168179,1.5547774,2.335801,1.5557779,3.9220462
1555,,,,,1.5557779,-0.7982086,NONE_STR,NONE_STR,1.5557779,1.1240649,1.5557779,2.3604493,1.5567784,12.669545
1556,,,,,1.5567784,-0.7803401,NONE_STR,NONE_STR,1.5567784,1.0215883,1.5567784,2.4400537,1.5577788,5.908569
1557,,,,,1.5577788,-0.7554024,NONE_STR,NONE_STR,1.5577788,0.95951486,1.5577788,2.4771738,1.5587794,-2.5232236
1558,,,,,1.5587794,-0.6032819,NONE_STR,NONE_STR,1.5587794,0.7760237,1.5587794,2.4613204,1.5597799,-38.09606
1559,,,,,1.5597799,-0.5453535,NONE_STR,NONE_STR,1.5597799,0.8997678,1.5597799,2.2219503,1.5607804,24.552252
1560,,,,,1.5607804,-0.7314691,NONE_STR,NONE_STR,1.5607804,1.0143404,1.5607804,2.3762252,1.5617809,5.2674417
1561,,,,,1.5617809,-0.801116,NONE_STR,NONE_STR,1.5617809,1.0772676,1.5617809,2.409318,1.5627813,35.66998
1562,,,,,1.5627813,-0.9640765,NONE_STR,NONE_STR,1.5627813,1.1035138,1.5627813,2.633435,1.5637819,-8.244797
1563,,,,,1.5637819,-0.8286591,NONE_STR,NONE_STR,1.5637819,0.9780271,1.5637819,2.5816324,1.5647824,20.554922
1564,,,,,1.5647824,-1.1050711,NONE_STR,NONE_STR,1.5647824,1.2161974,1.5647824,2.7107835,1.5657829,43.674355
1565,,,,,1.5657829,-1.0108197,NONE_STR,NONE_STR,1.5657829,1.0233076,1.5657829,2.985206,1.5667834,-24.00098
1566,,,,,1.5667834,-0.8968029,NONE_STR,NONE_STR,1.5667834,0.94084793,1.5667834,2.8343985,1.5677838,25.669369
1567,,,,,1.5677838,-1.0727873,NONE_STR,NONE_STR,1.5677838,1.0843102,1.5677838,2.9956763,1.5687844,25.530943
1568,,,,,1.5687844,-0.94331175,NONE_STR,NONE_STR,1.5687844,0.94341093,1.5687844,-3.127092,1.5697849,-1.2215414
1569,,,,,1.5697849,-0.90237045,NONE_STR,NONE_STR,1.5697849,0.9023915,1.5697849,-3.1347616,1.5707854,15.802325
1570,,,,,1.5707854,-0.90234333,NONE_STR,NONE_STR,1.5707854,0.90744746,1.5707854,-3.0354795,1.5717859,22.393307
1571,,,,,1.5717859,-0.8074131,NONE_STR,NONE_STR,1.5717859,0.8326477,1.5717859,-2.89477,1.5727863,-7.4603877
1572,,,,,1.5727863,-0.6942774,NONE_STR,NONE_STR,1.5727863,0.7083913,1.5727863,-2.9416406,1.5737869,11.326578
1573,,,,,1.5737869,-0.78957546,NONE_STR,NONE_STR,1.5737869,0.81951106,1.5737869,-2.870472,1.5747874,40.37158
1574,,,,,1.5747874,-0.520044,NONE_STR,NONE_STR,1.5747874,0.6009062,1.5747874,-2.6168103,1.5757879,-58.519844
1575,,,,,1.5757879,-0.5970865,NONE_STR,NONE_STR,1.5757879,0.6045294,1.5757879,-2.9845114,1.5767884,56.970455
1576,,,,,1.5767884,-0.54567826,NONE_STR,NONE_STR,1.5767884,0.62701774,1.5767884,-2.626558,1.5777888,-25.14481
1577,,,,,1.5777888,-0.39112303,NONE_STR,NONE_STR,1.5777888,0.41744992,1.5777888,-2.7845485,1.5787894,-8.81064
1578,,,,,1.5787894,-0.36413965,NONE_STR,NONE_STR,1.5787894,0.38136426,1.5787894,-2.8398976,1.5797899,-87.30013
1579,,,,,1.5797899,-0.4168737,NONE_STR,NONE_STR,1.5797899,0.42990404,1.5797899,2.8947554,1.5807904,43.492214
1580,,,,,1.5807904,-0.48586547,NONE_STR,NONE_STR,1.5807904,0.4860354,1.5807904,-3.1151474,1.5817909,-79.966034
1581,,,,,1.5817909,-0.45012984,NONE_STR,NONE_STR,1.5817909,0.506427,1.5817909,2.665592,1.5827913,42.581524
1582,,,,,1.5827913,-0.6778118,NONE_STR,NONE_STR,1.5827913,0.69280976,1.5827913,2.9331384,1.5837919,-39.448742
1583,,,,,1.5837919,-0.63141966,NONE_STR,NONE_STR,1.5837919,0.7033909,1.5837919,2.6852715,1.5847924,33.673744
1584,,,,,1.5847924,-1.0136808,NONE_STR,NONE_STR,1.5847924,1.0448176,1.5847924,2.8968468,1.5857929,10.998729
1585,,,,,1.5857929,-1.01765,NONE_STR,NONE_STR,1.5857929,1.0335493,1.5857929,2.9659634,1.5867934,19.032246
1586,,,,,1.5867934,-1.3492056,NONE_STR,NONE_STR,1.5867934,1.3513275,1.5867934,3.085545,1.5877938,27.00262
1587,,,,,1.5877938,-1.3749009,NONE_STR,NONE_STR,1.5877938,1.3838228,1.5877938,-3.027978,1.5887944,21.477757
1588,,,,,1.5887944,-1.6053139,NONE_STR,NONE_STR,1.5887944,1.6562133,1.5887944,-2.8930323,1.5897949,41.91368
1589,,,,,1.5897949,-1.4101932,NONE_STR,NONE_STR,1.5897949,1.6175501,1.5897949,-2.6296775,1.5907954,8.188941
1590,,,,,1.5907954,-1.3739755,NONE_STR,NONE_STR,1.5907954,1.6251208,1.5907954,-2.5782232,1.5917959,27.25033
1591,,,,,1.5917959,-1.2516654,NONE_STR,NONE_STR,1.5917959,1.6866426,1.5917959,-2.4070013,1.5927963,11.236723
1592,,,,,1.5927963,-1.1867234,NONE_STR,NONE_STR,1.5927963,1.712493,1.5927963,-2.3364105,1.5937968,30.183971
1593,,,,,1.5937968,-1.0142282,NONE_STR,NONE_STR,1.5937968,1.8621926,1.5937968,-2.1467586,1.5947974,30.570105
1594,,,,,1.5947974,-0.6487415,NONE_STR,NONE_STR,1.5947974,1.732176,1.5947974,-1.9546797,1.5957979,9.026778
1595,,,,,1.5957979,-0.5249068,NONE_STR,NONE_STR,1.5957979,1.6333754,1.5957979,-1.8979651,1.5967984,15.168484
1596,,,,,1.5967984,-0.39763355,NONE_STR,NONE_STR,1.5967984,1.7304587,1.5967984,-1.8026532,1.597799,29.474846
1597,,,,,1.597799,-0.07788354,NONE_STR,NONE_STR,1.597799,1.6698096,1.597799,-1.6174555,1.5987993,8.1549425
1598,,,,,1.5987993,0.0071834326,NONE_STR,NONE_STR,1.5987993,1.5703207,1.5987993,-1.5662218,1.5997999,17.652851
1599,,,,,1.5997999,0.18870085,NONE_STR,NONE_STR,1.5997999,1.637505,1.5997999,-1.455303,1.6008004,23.835842
1600,,,,,1.6008004,0.4193876,NONE_STR,NONE_STR,1.6008004,1.5997343,1.6008004,-1.3055357,1.6018009,24.65668
1601,,,,,1.6018009,0.6183585,NONE_STR,NONE_STR,1.6018009,1.5158552,1.6018009,-1.1506138,1.6028014,14.915918
1602,,,,,1.6028014,0.6646031,NONE_STR,NONE_STR,1.6028014,1.3519622,1.6028014,-1.0568885,1.6038018,8.84464
1603,,,,,1.6038018,0.7017627,NONE_STR,NONE_STR,1.6038018,1.3015246,1.6038018,-1.0013272,1.6048024,18.898678
1604,,,,,1.6048024,0.7589641,NONE_STR,NONE_STR,1.6048024,1.1949058,1.6048024,-0.88257223,1.6058029,-8.985493
1605,,,,,1.6058029,0.62271273,NONE_STR,NONE_STR,1.6058029,1.0544223,1.6058029,-0.9390283,1.6068034,5.461723
1606,,,,,1.6068034,0.76967925,NONE_STR,NONE_STR,1.6068034,1.2456243,1.6068034,-0.9047191,1.607804,46.61528
1607,,,,,1.607804,0.9140788,NONE_STR,NONE_STR,1.607804,1.1166371,1.607804,-0.6118276,1.6088043,-22.641014
1608,,,,,1.6088043,0.65365195,NONE_STR,NONE_STR,1.6088043,0.8967725,1.6088043,-0.75409144,1.6098049,8.51679
1609,,,,,1.6098049,0.7709984,NONE_STR,NONE_STR,1.6098049,1.0085307,1.6098049,-0.7005668,1.6108054,0.59498537
1610,,,,,1.6108054,0.7134446,NONE_STR,NONE_STR,1.6108054,0.9303215,1.6108054,-0.69683146,1.6118059,15.343336
1611,,,,,1.6118059,0.82764333,NONE_STR,NONE_STR,1.6118059,1.0030904,1.6118059,-0.60042876,1.6128064,-4.385892
1612,,,,,1.6128064,0.6954302,NONE_STR,NONE_STR,1.6128064,0.85939234,1.6128064,-0.6279875,1.6138068,-0.8864067
1613,,,,,1.6138068,0.8707651,NONE_STR,NONE_STR,1.6138068,1.0804536,1.6138068,-0.6335592,1.6148074,33.387177
1614,,,,,1.6148074,0.92850715,NONE_STR,NONE_STR,1.6148074,1.0186106,1.6148074,-0.4237759,1.6158079,-6.952829
1615,,,,,1.6158079,0.9521796,NONE_STR,NONE_STR,1.6158079,1.0666076,1.6158079,-0.46745527,1.6168084,38.04992
1616,,,,,1.6168084,1.1293768,NONE_STR,NONE_STR,1.6168084,1.1594847,1.6168084,-0.22838481,1.6178089,22.81101
1617,,,,,1.6178089,0.9929769,NONE_STR,NONE_STR,1.6178089,0.9965808,1.6178089,-0.085069664,1.6188093,3.5237703
1618,,,,,1.6188093,0.9753874,NONE_STR,NONE_STR,1.6188093,0.9773218,1.6188093,-0.06292769,1.6198099,22.735725
1619,,,,,1.6198099,0.95741725,NONE_STR,NONE_STR,1.6198099,0.9604838,1.6198099,0.079929754,1.6208104,18.204123
1620,,,,,1.6208104,0.86088526,NONE_STR,NONE_STR,1.6208104,0.877396,1.6208104,0.19430481,1.6218109,15.999035
1621,,,,,1.6218109,0.7167762,NONE_STR,NONE_STR,1.6218109,0.7490985,1.6218109,0.29482925,1.6228114,-26.17207
1622,,,,,1.6228114,0.7050324,NONE_STR,NONE_STR,1.6228114,0.71106845,1.6228114,0.13038953,1.6238118,43.132793
1623,,,,,1.6238118,0.7799163,NONE_STR,NONE_STR,1.6238118,0.84725934,1.6238118,0.40139568,1.6248124,34.17887
1624,,,,,1.6248124,0.40408927,NONE_STR,NONE_STR,1.6248124,0.49514383,1.6248124,0.6161579,1.6258129,-65.079254
1625,,,,,1.6258129,0.61414605,NONE_STR,NONE_STR,1.6258129,0.6275769,1.6258129,0.20725775,1.6268134,90.53491
1626,,,,,1.6268134,0.3957437,NONE_STR,NONE_STR,1.6268134,0.5545342,1.6268134,0.7761004,1.6278139,-104.61785
1627,,,,,1.6278139,0.29552424,NONE_STR,NONE_STR,1.6278139,0.29762068,1.6278139,0.11876255,1.6288143,45.957153
1628,,,,,1.6288143,0.44138086,NONE_STR,NONE_STR,1.6288143,0.48075166,1.6288143,0.40752202,1.6298149,36.918236
1629,,,,,1.6298149,0.09079006,NONE_STR,NONE_STR,1.6298149,0.113147706,1.6298149,0.6394853,1.6308154,-252.58707
1630,,,,,1.6308154,0.26057422,NONE_STR,NONE_STR,1.6308154,0.4464436,1.6308154,-0.94755936,1.6318159,77.69051
1631,,,,,1.6318159,0.63918173,NONE_STR,NONE_STR,1.6318159,0.7131288,1.6318159,-0.45942834,1.6328164,44.857037
1632,,,,,1.6328164,0.59510165,NONE_STR,NONE_STR,1.6328164,0.60460913,1.6328164,-0.17757456,1.6338168,-73.613045
1633,,,,,1.6338168,0.5301655,NONE_STR,NONE_STR,1.6338168,0.6610221,1.6338168,-0.6400951,1.6348174,30.050404
1634,,,,,1.6348174,1.0487132,NONE_STR,NONE_STR,1.6348174,1.1653829,1.6348174,-0.45128536,1.6358179,59.287254
1635,,,,,1.6358179,1.3216192,NONE_STR,NONE_STR,1.6358179,1.3257302,1.6358179,-0.07877294,1.6368184,32.772766
1636,,,,,1.6368184,1.2809206,NONE_STR,NONE_STR,1.6368184,1.2913426,1.6368184,0.12713434,1.6378189,13.784232
1637,,,,,1.6378189,1.2321577,NONE_STR,NONE_STR,1.6378189,1.2608517,1.6378189,0.21374974,1.6388195,8.031088
1638,,,,,1.6388195,1.3751369,NONE_STR,NONE_STR,1.6388195,1.4245709,1.6388195,0.2642104,1.6398199,36.330536
1639,,,,,1.6398199,1.3565286,NONE_STR,NONE_STR,1.6398199,1.5394757,1.6398199,0.49248052,1.6408204,17.888416
1640,,,,,1.6408204,1.1979163,NONE_STR,NONE_STR,1.6408204,1.4563072,1.6408204,0.60487854,1.6418209,12.147415
1641,,,,,1.6418209,1.1803898,NONE_STR,NONE_STR,1.6418209,1.5195185,1.6418209,0.6811989,1.6428214,10.18275
1642,,,,,1.6428214,1.2065954,NONE_STR,NONE_STR,1.6428214,1.6417085,1.6428214,0.74518377,1.643822,38.39234
1643,,,,,1.643822,1.0195824,NONE_STR,NONE_STR,1.643822,1.8481325,1.643822,0.98641616,1.6448224,24.787819
1644,,,,,1.6448224,0.6568382,NONE_STR,NONE_STR,1.6448224,1.580303,1.6448224,1.1421492,1.6458229,1.1778282
1645,,,,,1.6458229,0.74750185,NONE_STR,NONE_STR,1.6458229,1.8281108,1.6458229,1.1495556,1.6468234,48.55809
1646,,,,,1.6468234,0.21053094,NONE_STR,NONE_STR,1.6468234,1.8169236,1.6468234,1.4546633,1.6478239,7.9558043
1647,,,,,1.6478239,0.11324194,NONE_STR,NONE_STR,1.6478239,1.7130992,1.6478239,1.5046445,1.6488245,40.50029
1648,,,,,1.6488245,-0.32515264,NONE_STR,NONE_STR,1.6488245,1.7368642,1.6488245,1.7591141,1.6498249,4.7865963
1649,,,,,1.6498249,-0.31678826,NONE_STR,NONE_STR,1.6498249,1.4621159,1.6498249,1.7891926,1.6508254,27.597607
1650,,,,,1.6508254,-0.62492347,NONE_STR,NONE_STR,1.6508254,1.6365821,1.6508254,1.9625899,1.6518259,31.211231
1651,,,,,1.6518259,-0.68267274,NONE_STR,NONE_STR,1.6518259,1.2309042,1.6518259,2.1586914,1.6528264,-21.035769
1652,,,,,1.6528264,-0.53510547,NONE_STR,NONE_STR,1.6528264,1.2158339,1.6528264,2.026522,1.653827,15.102914
1653,,,,,1.653827,-0.622081,NONE_STR,NONE_STR,1.653827,1.1889527,1.653827,2.1214187,1.6548274,7.370533
1654,,,,,1.6548274,-0.7231695,NONE_STR,NONE_STR,1.6548274,1.2865368,1.6548274,2.1677258,1.6558279,39.482742
1655,,,,,1.6558279,-0.87011635,NONE_STR,NONE_STR,1.6558279,1.1632943,1.6558279,2.415804,1.6568284,-13.2912445
1656,,,,,1.6568284,-0.6636735,NONE_STR,NONE_STR,1.6568284,0.9618308,1.6568284,2.3323002,1.6578289,-5.2091575
1657,,,,,1.6578289,-0.695176,NONE_STR,NONE_STR,1.6578289,1.0438844,1.6578289,2.2995644,1.6588295,16.392454
1658,,,,,1.6588295,-0.8186105,NONE_STR,NONE_STR,1.6588295,1.1075395,1.6588295,2.4025671,1.6598299,15.756184
1659,,,,,1.6598299,-0.8327691,NONE_STR,NONE_STR,1.6598299,1.0382648,1.6598299,2.5015626,1.6608304,6.6468363
1660,,,,,1.6608304,-0.89120543,NONE_STR,NONE_STR,1.6608304,1.0785351,1.6608304,2.5433223,1.6618309,24.462399
1661,,,,,1.6618309,-0.8746464,NONE_STR,NONE_STR,1.6618309,0.96881634,1.6618309,2.6970305,1.6628314,-20.550066
1662,,,,,1.6628314,-0.7947623,NONE_STR,NONE_STR,1.6628314,0.94624734,1.6628314,2.567913,1.663832,21.885746
1663,,,,,1.663832,-0.95872533,NONE_STR,NONE_STR,1.663832,1.0577545,1.663832,2.7054262,1.6648324,11.824423
1664,,,,,1.6648324,-0.9167288,NONE_STR,NONE_STR,1.6648324,0.9802157,1.6648324,2.7797093,1.6658329,-1.1244009
1665,,,,,1.6658329,-0.9446798,NONE_STR,NONE_STR,1.6658329,1.0128326,1.6658329,2.772654,1.6668334,16.494452
1666,,,,,1.6668334,-1.1250725,NONE_STR,NONE_STR,1.6668334,1.1658617,1.6668334,2.8762918,1.6678339,43.02837
1667,,,,,1.6678339,-1.1324693,NONE_STR,NONE_STR,1.6678339,1.1324837,1.6678339,-3.136539,1.6688344,4.3276076
1668,,,,,1.6688344,-0.99410677,NONE_STR,NONE_STR,1.6688344,0.9946234,1.6688344,-3.1093588,1.6698349,23.141287
1669,,,,,1.6698349,-1.0565403,NONE_STR,NONE_STR,1.6698349,1.0734324,1.6698349,-2.9639518,1.6708354,32.165638
1670,,,,,1.6708354,-0.858309,NONE_STR,NONE_STR,1.6708354,0.9241471,1.6708354,-2.7618442,1.6718359,8.511933
1671,,,,,1.6718359,-0.716823,NONE_STR,NONE_STR,1.6718359,0.7897876,1.6718359,-2.7083635,1.6728364,-7.664383
1672,,,,,1.6728364,-0.6719201,NONE_STR,NONE_STR,1.6728364,0.7250092,1.6728364,-2.756529,1.673837,21.934317
1673,,,,,1.673837,-0.68366015,NONE_STR,NONE_STR,1.673837,0.7891001,1.673837,-2.6187024,1.6748374,39.94416
1674,,,,,1.6748374,-0.4681996,NONE_STR,NONE_STR,1.6748374,0.6546231,1.6748374,-2.3677354,1.6758379,30.41468
1675,,,,,1.6758379,-0.27846694,NONE_STR,NONE_STR,1.6758379,0.48901466,1.6758379,-2.176627,1.6768384,-38.518623
1676,,,,,1.6768384,-0.12886246,NONE_STR,NONE_STR,1.6768384,0.17184831,1.6768384,-2.4186492,1.6778389,-122.63255
1677,,,,,1.6778389,-0.38619143,NONE_STR,NONE_STR,1.6778389,0.38662896,1.6778389,3.0940146,1.6788394,57.512012
1678,,,,,1.6788394,-0.31915998,NONE_STR,NONE_STR,1.6788394,0.33554375,1.6788394,-2.827809,1.6798398,-93.25242
1679,,,,,1.6798398,-0.28104192,NONE_STR,NONE_STR,1.6798398,0.2917808,1.6798398,2.8694434,1.6808404,-30.28354
1680,,,,,1.6808404,-0.33765107,NONE_STR,NONE_STR,1.6808404,0.37727502,1.6808404,2.6791677,1.6818409,-26.142927
1681,,,,,1.6818409,-0.4875631,NONE_STR,NONE_STR,1.6818409,0.60194236,1.6818409,2.5149195,1.6828414,43.021084
1682,,,,,1.6828414,-0.75776273,NONE_STR,NONE_STR,1.6828414,0.80856633,1.6828414,2.7852194,1.683842,20.766203
1683,,,,,1.683842,-0.8085443,NONE_STR,NONE_STR,1.683842,0.8296207,1.683842,2.9157023,1.6848425,4.072614
1684,,,,,1.6848425,-0.91113347,NONE_STR,NONE_STR,1.6848425,0.9297232,1.6848425,2.9412835,1.6858429,9.075348
1685,,,,,1.6858429,-1.0953475,NONE_STR,NONE_STR,1.6858429,1.1066872,1.6858429,2.9983165,1.6868434,31.145662
1686,,,,,1.6868434,-1.330759,NONE_STR,NONE_STR,1.6868434,1.3325889,1.6868434,-3.0891814,1.6878439,33.719883
1687,,,,,1.6878439,-1.2699441,NONE_STR,NONE_STR,1.6878439,1.315622,1.6878439,-2.8773108,1.6888444,1.1146868
1688,,,,,1.6888444,-1.3001617,NONE_STR,NONE_STR,1.6888444,1.3495158,1.6888444,-2.8703113,1.689845,20.421354
1689,,,,,1.689845,-1.4950908,NONE_STR,NONE_STR,1.689845,1.6229445,1.689845,-2.7420042,1.6908454,41.45955
1690,,,,,1.6908454,-1.3668137,NONE_STR,NONE_STR,1.6908454,1.7302778,1.6908454,-2.4815056,1.6918459,27.64132
1691,,,,,1.6918459,-1.0540085,NONE_STR,NONE_STR,1.6918459,1.5682511,1.6918459,-2.3078263,1.6928464,2.853501
1692,,,,,1.6928464,-1.0596291,NONE_STR,NONE_STR,1.6928464,1.6086547,1.6928464,-2.2898927,1.693847,31.531796
1693,,,,,1.693847,-0.8457078,NONE_STR,NONE_STR,1.693847,1.6991146,1.693847,-2.091781,1.6948475,10.991444
1694,,,,,1.6948475,-0.6806341,NONE_STR,NONE_STR,1.6948475,1.5585965,1.6948475,-2.0227199,1.6958479,11.685998
1695,,,,,1.6958479,-0.65724796,NONE_STR,NONE_STR,1.6958479,1.7786336,1.6958479,-1.9492931,1.6968484,38.7979
1696,,,,,1.6968484,-0.24432835,NONE_STR,NONE_STR,1.6968484,1.819238,1.6968484,-1.705506,1.6978489,30.132973
1697,,,,,1.6978489,0.09124519,NONE_STR,NONE_STR,1.6978489,1.6714752,1.6978489,-1.5161796,1.6988494,12.892968
1698,,,,,1.6988494,0.19453007,NONE_STR,NONE_STR,1.6988494,1.4388149,1.6988494,-1.4351794,1.69985,-1.8359548
1699,,,,,1.69985,0.18316856,NONE_STR,NONE_STR,1.69985,1.4798709,1.69985,-1.4467047,1.7008504,25.907362
1700,,,,,1.7008504,0.41740152,NONE_STR,NONE_STR,1.7008504,1.4752064,1.7008504,-1.2839336,1.7018509,6.6444077
1701,,,,,1.7018509,0.46078166,NONE_STR,NONE_STR,1.7018509,1.4277359,1.7018509,-1.2421777,1.7028514,30.137829
1702,,,,,1.7028514,0.7226614,NONE_STR,NONE_STR,1.7028514,1.459547,1.7028514,-1.0528152,1.7038519,13.155248
1703,,,,,1.7038519,0.6747482,NONE_STR,NONE_STR,1.7038519,1.1938993,1.7038519,-0.970165,1.7048525,-7.8732347
1704,,,,,1.7048525,0.65814996,NONE_STR,NONE_STR,1.7048525,1.2567749,1.7048525,-1.0196295,1.7058529,26.762197
1705,,,,,1.7058529,0.81094164,NONE_STR,NONE_STR,1.7058529,1.230799,1.7058529,-0.8514752,1.7068534,-2.263373
1706,,,,,1.7068534,0.7414906,NONE_STR,NONE_STR,1.7068534,1.1440836,1.7068534,-0.865698,1.7078539,17.55571
1707,,,,,1.7078539,0.9068411,NONE_STR,NONE_STR,1.7078539,1.2456617,1.7078539,-0.75539684,1.7088544,25.844221
1708,,,,,1.7088544,0.9207614,NONE_STR,NONE_STR,1.7088544,1.1103415,1.7088544,-0.5930147,1.709855,-1.1656855
1709,,,,,1.709855,0.83018696,NONE_STR,NONE_STR,1.709855,1.0061034,1.709855,-0.6003273,1.7108554,-2.6543632
1710,,,,,1.7108554,0.78882545,NONE_STR,NONE_STR,1.7108554,0.96716326,1.7108554,-0.6170183,1.7118559,-2.3265142
1711,,,,,1.7118559,0.85799223,NONE_STR,NONE_STR,1.7118559,1.0630959,1.7118559,-0.63162446,1.7128564,26.167213
1712,,,,,1.7128564,0.97676665,NONE_STR,NONE_STR,1.7128564,1.0940148,1.7128564,-0.4672115,1.7138569,2.989498
1713,,,,,1.7138569,0.92840064,NONE_STR,NONE_STR,1.7138569,1.0302625,1.7138569,-0.44842693,1.7148575,12.535977
1714,,,,,1.7148575,1.0798728,NONE_STR,NONE_STR,1.7148575,1.1581061,1.7148575,-0.36966828,1.7158579,36.85509
1715,,,,,1.7158579,1.1359099,NONE_STR,NONE_STR,1.7158579,1.1468295,1.7158579,-0.1381063,1.7168584,22.750298
1716,,,,,1.7168584,0.97844815,NONE_STR,NONE_STR,1.7168584,0.97845966,1.7168584,0.004848114,1.7178589,0.8475506
1717,,,,,1.7178589,0.8450999,NONE_STR,NONE_STR,1.7178589,0.8451436,1.7178589,0.010167061,1.7188594,-14.201936
1718,,,,,1.7188594,0.83291805,NONE_STR,NONE_STR,1.7188594,0.83552814,1.7188594,-0.079063155,1.71986,20.965342
1719,,,,,1.71986,0.94051117,NONE_STR,NONE_STR,1.71986,0.94181687,1.71986,0.052662704,1.7208604,19.568947
1720,,,,,1.7208604,0.77041006,NONE_STR,NONE_STR,1.7208604,0.7824459,1.7208604,0.1756242,1.7218609,-7.4263887
1721,,,,,1.7218609,0.8835579,NONE_STR,NONE_STR,1.7218609,0.89095557,1.7218609,0.1289538,1.7228614,59.233826
1722,,,,,1.7228614,0.67941225,NONE_STR,NONE_STR,1.7228614,0.7746708,1.7228614,0.501144,1.7238619,-48.414806
1723,,,,,1.7238619,0.60776865,NONE_STR,NONE_STR,1.7238619,0.61974776,1.7238619,0.19693469,1.7248625,51.14931
1724,,,,,1.7248625,0.64648515,NONE_STR,NONE_STR,1.7248625,0.7442368,1.7248625,0.518315,1.725863,-14.449644
1725,,,,,1.725863,0.39098415,NONE_STR,NONE_STR,1.725863,0.4296556,1.725863,0.42752603,1.7268634,1.9816655
1726,,,,,1.7268634,0.5498708,NONE_STR,NONE_STR,1.7268634,0.60775214,1.7268634,0.43997678,1.7278639,58.536846
1727,,,,,1.7278639,0.19334175,NONE_STR,NONE_STR,1.7278639,0.27975565,1.7278639,0.80777353,1.7288644,-189.1422
1728,,,,,1.7288644,0.3258093,NONE_STR,NONE_STR,1.7288644,0.35092637,1.7288644,-0.38064188,1.729865,23.490993
1729,,,,,1.729865,0.49337864,NONE_STR,NONE_STR,1.729865,0.507086,1.729865,-0.23304173,1.7308655,11.880279
1730,,,,,1.7308655,0.4875243,NONE_STR,NONE_STR,1.7308655,0.49370486,1.7308655,-0.15839776,1.7318659,-54.687653
1731,,,,,1.7318659,0.55874515,NONE_STR,NONE_STR,1.7318659,0.6373886,1.7318659,-0.5020121,1.7328664,53.96396
1732,,,,,1.7328664,0.89124745,NONE_STR,NONE_STR,1.7328664,0.90321064,1.7328664,-0.16293885,1.7338669,6.3092732
1733,,,,,1.7338669,0.75070924,NONE_STR,NONE_STR,1.7338669,0.7564526,1.7338669,-0.12330564,1.7348675,-6.127135
1734,,,,,1.7348675,1.034814,NONE_STR,NONE_STR,1.7348675,1.0485075,1.7348675,-0.16179301,1.735868,35.631123
1735,,,,,1.735868,1.1636508,NONE_STR,NONE_STR,1.735868,1.1658971,1.735868,0.062086537,1.7368684,28.62001
1736,,,,,1.7368684,1.1810291,NONE_STR,NONE_STR,1.7368684,1.2164483,1.7368684,0.2419064,1.7378689,4.196468
